GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
demo,org.openapitools.client.model,SortBy1,111,0,12,0,24,0,15,0,9,0
demo,org.openapitools.client.model,CardOrder,466,0,38,0,86,0,50,0,31,0
demo,org.openapitools.client.model,TemplateDeletion.ObjectEnum,62,0,4,0,11,0,7,0,5,0
demo,org.openapitools.client.model,SelfMailer,684,0,76,0,131,0,81,0,43,0
demo,org.openapitools.client.model,BillingGroupEditable,111,0,12,0,24,0,15,0,9,0
demo,org.openapitools.client.model,IntlVerificationsPayload,104,0,12,0,26,0,14,0,8,0
demo,org.openapitools.client.model,TemplateVersion.ObjectEnum,62,0,4,0,11,0,7,0,5,0
demo,org.openapitools.client.model,TrackingEventNormal,338,0,42,0,61,0,44,0,23,0
demo,org.openapitools.client.model,DeliverabilityAnalysis.DpvActiveEnum,76,0,4,0,13,0,7,0,5,0
demo,org.openapitools.client.model,CountryExtended,1581,0,4,0,228,0,7,0,5,0
demo,org.openapitools.client.model,UsAutocompletionsWritable,198,0,18,0,39,0,24,0,15,0
demo,org.openapitools.client.model,Zip,234,0,24,0,48,0,27,0,15,0
demo,org.openapitools.client.model,UsComponents.RecordTypeEnum,104,0,4,0,17,0,7,0,5,0
demo,org.openapitools.client.model,LetterCustomEnvelope.ObjectEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,ReverseGeocode.ObjectEnum,62,0,4,0,11,0,7,0,5,0
demo,org.openapitools.client.model,EngineHtml,57,0,4,0,12,0,7,0,5,0
demo,org.openapitools.client.model,SortBy5.DateCreatedEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,MultipleComponentsList,104,0,12,0,26,0,14,0,8,0
demo,org.openapitools.client.model,UsComponents.AddressTypeEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,SelfMailerSize.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,LobConfidenceScore.LevelEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,Letter.CarrierEnum,62,0,4,0,11,0,7,0,5,0
demo,org.openapitools.client.model,TrackingEventDetails,169,0,16,0,34,0,21,0,13,0
demo,org.openapitools.client.model,LetterCustomEnvelope.ObjectEnum,62,0,4,0,11,0,7,0,5,0
demo,org.openapitools.client.model,UsVerification.ObjectEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,TemplateVersionWritable,184,0,30,0,34,0,28,0,13,0
demo,org.openapitools.client.model,DeliverabilityAnalysis.DpvActiveEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,IntlVerification.StatusEnum,139,0,4,0,22,0,7,0,5,0
demo,org.openapitools.client.model,UsVerificationOrError,454,0,50,0,81,0,56,0,31,0
demo,org.openapitools.client.model,BankAccountVerify,93,0,10,0,23,0,12,0,7,0
demo,org.openapitools.client.model,SortBy.DateCreatedEnum,69,0,4,0,12,0,7,0,5,0
demo,org.openapitools.client.model,ZipEditable,87,0,10,0,21,0,12,0,7,0
demo,org.openapitools.client.model,Card.ObjectEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,CardDeletion.ObjectEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,AddressDeletion.ObjectEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,Check.MailTypeEnum,62,0,4,0,11,0,7,0,5,0
demo,org.openapitools.client.model,UsAutocompletions.ObjectEnum,62,0,4,0,11,0,7,0,5,0
demo,org.openapitools.client.model,CardList,384,0,52,0,83,0,50,0,24,0
demo,org.openapitools.client.model,TrackingEventNormal.ObjectEnum,62,0,4,0,11,0,7,0,5,0
demo,org.openapitools.client.model,TrackingEventCertified.ObjectEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,SortBy1.SendDateEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,BankAccountList,373,0,50,0,80,0,48,0,23,0
demo,org.openapitools.client.model,LetterDeletion.ObjectEnum,62,0,4,0,11,0,7,0,5,0
demo,org.openapitools.client.model,CheckList,384,0,52,0,83,0,50,0,24,0
demo,org.openapitools.client.model,SortBy4.SendDateEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,CardDeletion,152,0,16,0,32,0,19,0,11,0
demo,org.openapitools.client.model,BankAccountDeletion,152,0,16,0,32,0,19,0,11,0
demo,org.openapitools.client.model,TemplateUpdate,161,0,30,0,30,0,26,0,11,0
demo,org.openapitools.client.model,SelfMailerEditable,456,0,50,0,86,0,57,0,32,0
demo,org.openapitools.client.model,DeliverabilityAnalysis,329,0,28,0,63,0,37,0,23,0
demo,org.openapitools.client.model,SortBy2.DateCreatedEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,IncludeModel,67,0,8,0,15,0,9,0,5,0
demo,org.openapitools.client.model,DpvFootnote,160,0,4,0,25,0,7,0,5,0
demo,org.openapitools.client.model,LocationAnalysis,181,0,30,0,33,0,28,0,13,0
demo,org.openapitools.client.model,TrackingEventNormal.TypeEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,Events.ObjectEnum,62,0,4,0,11,0,7,0,5,0
demo,org.openapitools.client.model,UsComponents.CarrierRouteTypeEnum,90,0,4,0,15,0,7,0,5,0
demo,org.openapitools.client.model,BankAccount,552,0,60,0,102,0,66,0,36,0
demo,org.openapitools.client.model,SortBy5.DateCreatedEnum,69,0,4,0,12,0,7,0,5,0
demo,org.openapitools.client.model,TrackingEventCertified.TypeEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,TrackingEventCertified.TypeEnum,62,0,4,0,11,0,7,0,5,0
demo,org.openapitools.client.model,Card.ObjectEnum,62,0,4,0,11,0,7,0,5,0
demo,org.openapitools.client.model,SortBy2.DateCreatedEnum,69,0,4,0,12,0,7,0,5,0
demo,org.openapitools.client.model,TemplateWritable,240,0,36,0,46,0,34,0,16,0
demo,org.openapitools.client.model,Address.ObjectEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,LobError.StatusCodeEnum.Adapter,16,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,DeliverabilityAnalysis.DpvConfirmationEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,TemplateVersionDeletion.ObjectEnum.Adapter,15,0,0,0,5,0,3,0,3,0
demo,org.openapitools.client.model,Check,990,0,100,0,184,0,112,0,62,0
